127.0.0.1 - - [22/May/2023:20:57:04 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/assets/img/white_leather.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/font-awesome/font/fontawesome-webfont.woff?v=3.2.1 HTTP/1.1" 200 43572
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/ HTTP/1.1" 200 28992
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/logo-bootstrap-shoping-cart.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/paypal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/bootstrap-ecommerce-templates.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/shopping-cart-template.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/bootstrap-template.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/assets/img/white_leather.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/slide/carousel1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/slide/bootstrap_free-ecommerce.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/slide/carousel3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/font-awesome/font/fontawesome-webfont.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/slide/bootstrap-templates.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/b.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/c.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/i.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/g.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/maestro.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/mc.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/pp.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/visa.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/img/disc.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:05 +0700] "GET /DemoSpringMVC/assets/user/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:06 +0700] "GET /DemoSpringMVC/assets/user/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:06 +0700] "GET /DemoSpringMVC/assets/user/js/jquery.easing-1.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:06 +0700] "GET /DemoSpringMVC/assets/user/js/jquery.scrollTo-1.4.3.1-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:06 +0700] "GET /DemoSpringMVC/assets/user/js/shop.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:11 +0700] "GET /DemoSpringMVC/san-pham/1 HTTP/1.1" 200 17875
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:12 +0700] "GET /DemoSpringMVC/assets/user/img/c.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:12 +0700] "GET /DemoSpringMVC/assets/user/img/d.jpg HTTP/1.1" 200 43015
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:12 +0700] "GET /DemoSpringMVC/san-pham/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:12 +0700] "GET /DemoSpringMVC/san-pham/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:12 +0700] "GET /DemoSpringMVC/san-pham/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:12 +0700] "GET /DemoSpringMVC/san-pham/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:12 +0700] "GET /DemoSpringMVC/san-pham/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:12 +0700] "GET /DemoSpringMVC/assets/user/img/e.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:15 +0700] "GET /DemoSpringMVC/san-pham/gio-hang HTTP/1.1" 500 3919
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:15 +0700] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:20 +0700] "GET /DemoSpringMVC/ HTTP/1.1" 200 29006
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:20 +0700] "GET /DemoSpringMVC/assets/user/img/a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:20 +0700] "GET /DemoSpringMVC/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:20 +0700] "GET /DemoSpringMVC/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:20 +0700] "GET /DemoSpringMVC/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:20 +0700] "GET /DemoSpringMVC/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:20 +0700] "GET /DemoSpringMVC/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:23 +0700] "GET /DemoSpringMVC/gio-hang HTTP/1.1" 200 9562
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:23 +0700] "GET /DemoSpringMVC/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:23 +0700] "GET /DemoSpringMVC/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:23 +0700] "GET /DemoSpringMVC/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:23 +0700] "GET /DemoSpringMVC/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:23 +0700] "GET /DemoSpringMVC/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:25 +0700] "GET /DemoSpringMVC/san-pham/1 HTTP/1.1" 200 17875
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:25 +0700] "GET /DemoSpringMVC/san-pham/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:25 +0700] "GET /DemoSpringMVC/san-pham/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:25 +0700] "GET /DemoSpringMVC/san-pham/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:25 +0700] "GET /DemoSpringMVC/san-pham/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:25 +0700] "GET /DemoSpringMVC/san-pham/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:28 +0700] "GET /DemoSpringMVC/ HTTP/1.1" 200 28997
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:28 +0700] "GET /DemoSpringMVC/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:28 +0700] "GET /DemoSpringMVC/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:28 +0700] "GET /DemoSpringMVC/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:28 +0700] "GET /DemoSpringMVC/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:57:28 +0700] "GET /DemoSpringMVC/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:13 +0700] "GET /DemoSpringMVC/san-pham/1 HTTP/1.1" 200 17875
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:13 +0700] "GET /DemoSpringMVC/san-pham/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:13 +0700] "GET /DemoSpringMVC/san-pham/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:13 +0700] "GET /DemoSpringMVC/san-pham/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:13 +0700] "GET /DemoSpringMVC/san-pham/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:13 +0700] "GET /DemoSpringMVC/san-pham/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:18 +0700] "GET /DemoSpringMVC/san-pham/1/2 HTTP/1.1" 200 17869
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:18 +0700] "GET /DemoSpringMVC/san-pham/1/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:18 +0700] "GET /DemoSpringMVC/san-pham/1/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:18 +0700] "GET /DemoSpringMVC/san-pham/1/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:18 +0700] "GET /DemoSpringMVC/san-pham/1/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:18 +0700] "GET /DemoSpringMVC/san-pham/1/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:24 +0700] "GET /DemoSpringMVC/ HTTP/1.1" 200 28987
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:24 +0700] "GET /DemoSpringMVC/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:24 +0700] "GET /DemoSpringMVC/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:24 +0700] "GET /DemoSpringMVC/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:24 +0700] "GET /DemoSpringMVC/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:24 +0700] "GET /DemoSpringMVC/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:27 +0700] "GET /DemoSpringMVC/gio-hang HTTP/1.1" 200 9562
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:27 +0700] "GET /DemoSpringMVC/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:27 +0700] "GET /DemoSpringMVC/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:27 +0700] "GET /DemoSpringMVC/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:27 +0700] "GET /DemoSpringMVC/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:27 +0700] "GET /DemoSpringMVC/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:30 +0700] "GET /DemoSpringMVC/ HTTP/1.1" 200 28987
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:30 +0700] "GET /DemoSpringMVC/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:30 +0700] "GET /DemoSpringMVC/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:30 +0700] "GET /DemoSpringMVC/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:30 +0700] "GET /DemoSpringMVC/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:30 +0700] "GET /DemoSpringMVC/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:36 +0700] "GET /DemoSpringMVC/AddCart/22 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:36 +0700] "GET /DemoSpringMVC/ HTTP/1.1" 200 29013
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:36 +0700] "GET /DemoSpringMVC/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:36 +0700] "GET /DemoSpringMVC/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:36 +0700] "GET /DemoSpringMVC/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:36 +0700] "GET /DemoSpringMVC/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:36 +0700] "GET /DemoSpringMVC/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:41 +0700] "GET /DemoSpringMVC/AddCart/2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:41 +0700] "GET /DemoSpringMVC/ HTTP/1.1" 200 29003
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:41 +0700] "GET /DemoSpringMVC/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:41 +0700] "GET /DemoSpringMVC/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:41 +0700] "GET /DemoSpringMVC/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:41 +0700] "GET /DemoSpringMVC/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:41 +0700] "GET /DemoSpringMVC/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:43 +0700] "GET /DemoSpringMVC/gio-hang HTTP/1.1" 200 11645
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:43 +0700] "GET /DemoSpringMVC/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:43 +0700] "GET /DemoSpringMVC/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:43 +0700] "GET /DemoSpringMVC/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:43 +0700] "GET /DemoSpringMVC/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:43 +0700] "GET /DemoSpringMVC/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:47 +0700] "GET /DemoSpringMVC/EditCart/2/3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:47 +0700] "GET /DemoSpringMVC/gio-hang HTTP/1.1" 200 11645
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:47 +0700] "GET /DemoSpringMVC/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:47 +0700] "GET /DemoSpringMVC/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:47 +0700] "GET /DemoSpringMVC/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:47 +0700] "GET /DemoSpringMVC/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:47 +0700] "GET /DemoSpringMVC/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:50 +0700] "GET /DemoSpringMVC/EditCart/22/4 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:50 +0700] "GET /DemoSpringMVC/gio-hang HTTP/1.1" 200 11647
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:50 +0700] "GET /DemoSpringMVC/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:50 +0700] "GET /DemoSpringMVC/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:50 +0700] "GET /DemoSpringMVC/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:50 +0700] "GET /DemoSpringMVC/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:50 +0700] "GET /DemoSpringMVC/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:53 +0700] "GET /DemoSpringMVC/DeleteCart/2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:53 +0700] "GET /DemoSpringMVC/gio-hang HTTP/1.1" 200 10610
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:53 +0700] "GET /DemoSpringMVC/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:53 +0700] "GET /DemoSpringMVC/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:53 +0700] "GET /DemoSpringMVC/assets/img/4.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:53 +0700] "GET /DemoSpringMVC/assets/img/5.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:20:59:53 +0700] "GET /DemoSpringMVC/assets/img/6.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:21:00:00 +0700] "GET /DemoSpringMVC/checkout HTTP/1.1" 200 13876
0:0:0:0:0:0:0:1 - - [22/May/2023:21:00:00 +0700] "GET /DemoSpringMVC/assets/img/bootstrap-ecommerce-templates.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:21:00:00 +0700] "GET /DemoSpringMVC/assets/img/paypal.jpg HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:21:00:00 +0700] "GET /DemoSpringMVC/assets/img/shopping-cart-template.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:21:00:00 +0700] "GET /DemoSpringMVC/assets/img/bootstrap-template.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:21:00:00 +0700] "GET /DemoSpringMVC/assets/img/2.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:21:00:00 +0700] "GET /DemoSpringMVC/assets/img/3.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [22/May/2023:21:00:00 +0700] "GET /DemoSpringMVC/assets/img/5.png HTTP/1.1" 404 682
